,DP,EP,MKT,HML,SMB,STR,TB,TS,DEF,INF,IP,RV_SP500
0,-0.25611477095573915,-0.3160946749805707,-1.1148670043598756,0.3862597461992516,-1.2602174279600096,-0.7924711405086262,-0.08563445888278012,-0.3745446818009064,-0.7460582601129965,-1.7836995070088055,-1.239759050039317,-1.2186251577720606
1,-0.21825975001693862,-0.24983306338806544,-0.35926230737360554,0.7228805045445199,-0.9355981754846261,-0.019640958444389615,0.07515918089773282,-0.6885318035975542,-0.766365171335007,-1.7755978146366382,-1.238744359998317,-1.1602671878892774
2,-0.1652627207026175,-0.17410550728234506,-1.2915295109792009,1.6469374882374135,-1.2540342041033359,-0.3387261472512146,0.1309447293930128,-0.8386995575002989,-0.5836029703369121,-1.7695215453575128,-1.2421774822613911,-1.2276687698114184
3,-0.08955267882501612,-0.07313543247471789,-0.7083303927419107,-0.006464471870228172,-2.0114791265458973,-0.4441120811690651,0.16375975791964825,-0.8182221365135609,-0.7054444376689754,-1.765470699171429,-1.2266206541198346,-1.207807162787967
4,-0.02898464532293537,0.018368697819694163,-0.4167308336232655,0.2509514021585065,-0.9448730112696371,-0.09868040888277745,0.4361244946907211,-1.3369834681775878,-0.7257513488909859,-1.7593944298923039,-1.2239078040620301,-1.2548356683009438
5,-0.036555649510695336,0.04361121652160096,0.9923122914609909,-1.8776798638483376,2.4002510951909835,2.6530634211944286,0.7052077286091303,-1.7397060809167664,-0.6648306152249541,-1.7593944298923039,-1.214996407069824,-1.244285666273614
6,0.01644137980362545,0.13196003197827444,-0.8956352190370988,0.2080487564870507,-0.6882692212176671,0.3726289066942759,0.9217869168849232,-1.971783518766463,-0.542989147892891,-1.7431910451479695,-1.218382212180727,-1.2181657172347062
7,-0.006271632759654792,0.1382706616537513,0.928458373405813,0.5974727710433416,0.8420786833091417,0.3316454879484452,0.7970898084837088,-1.9581319047753039,-0.23838547956273257,-1.7391401989618858,-1.199697194534532,-1.297053822469978
8,-0.07441067044949619,0.09725156876315282,-0.2592245024204936,0.3862597461992516,-0.15032874568703125,0.3843384549073704,0.44596900324871147,-1.275551205217374,-0.624216792780933,-1.7310385065897187,-1.1804075688328184,-1.1612749834473877
9,0.13000644262002733,0.31812360740483686,-2.796353513146224,1.1750083858514,-2.45048802036975,-1.4891892591877487,0.6461406772611868,-1.6100157480007597,-0.7460582601129965,-1.724962237310593,-1.1692459783818134,-1.2807528647479358
10,0.3495655640650711,0.5579275350729511,0.04727430424435969,1.1585073682854554,-1.7239592172105578,-0.03720528076403136,0.5214435688599728,-1.3574608891643256,-0.6445237040029436,-1.716860544938426,-1.176133252753371,-1.3801328573354419
11,0.3268525515017909,0.5421509608842597,-0.11874588269910252,1.83834929200237,2.9412831826499564,2.5359679390634837,0.6264516601452055,-1.4530221871024358,-0.949127372333102,-1.706733429473217,-1.1921474800325802,-1.318126378694753
12,0.41770460175491253,0.639965720854148,-0.1825998007542803,0.6832780623862531,-0.06994683555026956,0.07696281431363997,0.4131539747220763,-1.0161705393853606,-0.8882066386670703,-1.696606314008008,-1.1992292804741742,-1.4202155977479434
13,0.3192815473140306,0.5484615905597362,-0.680660361584667,-0.18137525806924015,0.7091393703906512,1.031290993680841,0.6888002143458126,-1.405241538133381,-1.0303550172211442,-1.686479198542799,-1.199224023012822,-1.3277833311800715
14,0.4782726352569936,0.7377804808240369,-1.2085194175074698,0.14534488973646148,-0.29254289439053266,-0.5348610798205474,0.8102158198943632,-1.4666738010935945,-1.0100481059991337,-1.6804029292636737,-1.2062006742273692,-1.3806518509674839
15,0.5842666938856352,0.8734590188467857,-1.0786831174619416,-0.8249149431410767,-0.9788807424813439,-0.988606073077959,0.7774007913677281,-1.3096802401952705,-0.8882066386670703,-1.6702758137984646,-1.1871896939773292,-1.3879853832970388
16,0.5994087022611555,0.9113227968996462,-0.6849172894550122,0.11894326163095026,-0.11632101447532438,-0.42947514590269686,0.6691111972298316,-1.1117318373234708,-0.6445237040029436,-1.6621741214262973,-1.1916637935881653,-1.434590585211439
17,1.0158139325879627,1.3688434483717062,-1.7959754636151055,1.5644324004076908,0.19593179028671134,0.12380100716601795,0.554258597386608,-0.7636156805489266,-0.7257513488909859,-1.656097852147172,-1.1874420521222415,-1.4680391350596749
18,1.1899470289064455,1.5707835979869604,-2.0726757751875424,0.7294809115708978,-0.2863596705338587,0.46045051829248457,1.0169504996121659,-1.4939770290759118,-0.7054444376689754,-1.643945313588921,-1.2128671352221285,-1.5532505233982767
19,1.636636275984293,2.059857397836404,-2.5877640474993098,1.7030409479616249,0.019709910371503075,0.8263738999516875,0.7216152428724482,-0.8864802064693539,-0.360226946894796,-1.6297673519376286,-1.2125306576955792,-1.7126892920228625
20,1.560926234106692,1.9462660636778235,3.344264939826706,-3.402373886941612,-1.1334613388981933,2.433509392198907,0.5247250717126363,-0.6270995406373405,0.188059656099489,-1.6216656595654613,-1.21994367820237,-1.6219583052125788
21,1.4397901671025297,1.7821896921154297,-1.0424992305640075,-0.20777688617475143,-0.44094026695070804,-0.23626760038663774,0.5280065745652998,-0.9001318204605125,1.2034052172000167,-1.6115385441002523,-1.2980327516685877,-1.6603537613485768
22,1.7123463178618947,2.0219936197835437,-0.816882053435713,-0.10547057726589533,-1.5570121730803606,-0.24797714859973224,0.422998483280067,-0.72948664557103,1.2643259508660485,-1.603436851728085,-1.38007543607176,-1.7041286112440956
23,1.42464815872701,1.6433558392549426,2.824919739644593,2.587495489496251,3.3833836884021458,4.175304688896713,0.1309447293930128,-0.14246724395121016,1.7516918201943017,-1.595335159355918,-1.4105844842993545,-1.6010140410656943
24,1.0915239744655638,1.2268542806734808,1.100863952154793,-1.6070631757668474,-0.014297820840203791,1.2186437650903532,-0.1184494874094153,0.26025536878796846,1.8532263763043542,-1.5892588900767926,-1.4603200686924342,-1.575640255019566
25,0.9628169032736417,1.0249141310582264,0.4836094109547412,0.6469758237411751,1.1048656972177855,0.8966311892302545,-0.12173099026207876,0.4582037716597682,1.4064743294201225,-1.585208043890709,-1.4839471000098237,-1.5045771775326773
26,0.9401038907103612,0.9270993710883376,0.8177782487768382,-0.5146958129013196,-0.2678099989638368,-0.28017840618574213,-0.08235295603011639,0.6288489465492507,1.0409499274239322,-1.5811571977046253,-1.4801038957612673,-1.444999854509321
27,0.7508287860163578,0.6872954434202233,1.0221107865534074,-1.4948562563184244,1.1234153687878075,1.0107992843079259,-0.20705006443133042,0.792668314443154,1.3658605069761014,-1.5791317746115836,-1.4860343121667001,-1.4067897747627882
28,0.6902607525142768,0.5579275350729511,0.9454860848871939,0.32025567593547344,0.20211501414338534,0.8029548035254986,-0.1709535330520318,0.5947199115713543,1.4877019743081648,-1.5710300822394163,-1.4724280021868599,-1.3812842332887454
29,0.6826897483265167,0.5326850163710443,-1.485219729079907,0.4159615778179517,0.770971608957391,0.20284045760440575,0.08828519230838695,0.1442166498631204,1.2034052172000167,-1.5609029667742071,-1.4508356084128238,-1.3566568157993781
30,0.9249618823348411,0.7220039066353455,-0.6891742173253573,-0.4519919461507304,-1.0654458764747796,0.053543717887450985,0.1900117807409565,0.15786826385427902,1.0612568386459427,-1.5568521205881236,-1.4297847331580784,-1.4569851878929607
31,0.9628169032736417,0.7314698511485603,-0.9892876321846927,0.00013593515614964528,-0.09467973097696547,-0.27139624502592125,0.18344877503562929,0.21930052681449264,1.1018706610899638,-1.5487504282159565,-1.4020148222950501,-1.469302970633614
32,0.811396819518439,0.6304997763409332,1.0476523537754783,-0.05266732105487283,-1.3034999949567274,0.31700855268207706,0.03249964381310699,0.38311989470839597,1.3049397733100696,-1.542674158936831,-1.3925987090130196,-1.3779159213375143
33,0.7508287860163578,0.6052572576390264,0.479352483084396,0.5347689042927523,-0.437848655022371,-0.8861475262133822,-0.12501249311474222,0.662977981527147,1.3455535957540907,-1.5345724665646638,-1.389481034431086,-1.4575655091205324
34,0.788683806955159,0.6715188692315319,-0.4231162254287833,0.4159615778179517,-0.30181773017554364,0.8088095776320458,-0.13813850452539633,0.6561521745315679,1.3252466845320803,-1.5284961972855384,-1.359408355495735,-1.399069500001062
35,0.5236986603835541,0.5105978125068763,2.5056501493687042,2.686501594891919,1.4140268900514845,0.6800045472880063,-0.32518416712721754,0.8950554193768435,1.4064743294201225,-1.524445351099455,-1.329624836934763,-1.3335510796382863
36,0.41770460175491253,0.48535529380496956,-0.01445114987564549,1.7789456287649699,2.1127311858556435,-0.8685832038937406,-0.3219026642745541,0.9018812263724226,1.1627913947559956,-1.5224199280064128,-1.3066707606704724,-1.345718368383363
37,0.41013359756715223,0.545306275721998,0.41124163715887296,-0.17807505455605124,-0.4285738192373601,1.1132578311725025,-0.2825246300425917,0.7790167004519954,0.9800291937579009,-1.5203945049133711,-1.3022334632891026,-1.2449930703791845
38,0.40256259337939226,0.5831700537748579,-0.39970312214188475,-0.18797566509561797,-0.09777134290530246,0.46630529239903185,-0.328465669979881,0.7994941214387332,0.8581877264258374,-1.5183690818203295,-1.290488294627988,-1.2824545455568217
39,0.44041761431819276,0.6652082395560548,-0.3677761631142959,-0.5873002901914756,-0.44403187887904505,-0.382636953050319,-0.21689457298932108,0.7517134724696782,0.330208034653563,-1.5122928125412038,-1.2812036178797666,-1.3146580084754464
40,0.44041761431819276,0.7093826472843918,0.7794658979437314,0.08594122649906118,-0.46567316237740397,0.047688943780903735,-0.14798301308338702,0.5401134556067199,0.30990112343155246,-1.5062165432620784,-1.2782646969838118,-1.2608368920973334
41,0.40256259337939226,0.6715188692315319,-0.31030763686463586,0.4291623918707073,0.025893134228177038,0.3375002620549924,-0.20705006443133042,0.6425005605404093,0.28959421220954185,-1.5001402739829532,-1.2659832672647593,-1.2602589016025543
42,0.44798861850595306,0.7283145363108221,-0.20175597617083366,0.12554366865732808,-0.6820859973609932,-0.7222138512300592,-0.23658359010530242,0.6425005605404093,0.14744583365546785,-1.4940640047038278,-1.2496273049976483,-1.2456237809815944
43,0.41013359756715223,0.6967613879334388,0.3580300387795582,-0.23747871779345153,-0.06994683555026956,-0.2948153414521102,-0.2562726072212835,0.5947199115713543,-0.19777165711871142,-1.4879877354247024,-1.242214284490857,-1.248186186396375
44,0.5539826771345946,0.8355952407939258,-0.5976502681129359,-0.2011764791483736,0.004251850729818132,0.19991307055113214,-0.3087766528639,0.6493263675359885,-0.2993062132287643,-1.4819114661455768,-1.242634881399044,-1.282870774328363
45,0.629692719012196,0.892390907873216,-0.0059372941349551235,0.35655791458055147,0.6534903556805853,0.03012462146126198,-0.4958223154657212,0.9974425243105329,-0.2789993020067537,-1.4778606199594935,-1.2066475584423175,-1.3142922184544064
46,0.5766956896978752,0.8292846111184492,1.1200201275713466,0.6073733815829082,0.8729948025925115,1.0137266713611994,-0.4958223154657212,0.7653650864608368,0.04591127754541499,-1.4717843506803678,-1.1813223671081243,-1.2323297396236852
47,0.6372637231999563,0.8703037040090474,-0.9445898895460684,1.2674140842206891,1.4078436661948104,0.03012462146126198,-0.40722173844380577,0.7039328235006229,0.005297455101394298,-1.4657080814012424,-1.1975206055346657,-1.2639709336614604
48,0.7508287860163578,0.9712737788166746,-0.4954839992246514,0.013336749208905261,0.2577640288534511,0.2584608116166046,-0.39081422418048817,0.7790167004519954,-0.07593018978664799,-1.4535555428429918,-1.1591884548147982,-1.342561337913953
49,0.803825815330679,1.002826927194058,-0.3741615549198137,0.21794936702661744,0.24539758114010315,0.12965578127256516,-0.4367552641177775,0.9360102613503193,-0.19777165711871142,-1.4474792735638664,-1.1287530110461366,-1.2501447909446781
50,0.8946778655838006,1.0880204278129932,-0.05063503677357957,0.9736959715468767,-0.10086295483363943,-0.5026598222345374,-0.3809697156224975,0.7790167004519954,-0.17746474589670086,-1.4393775811916991,-1.1048736215838353,-1.33588487573679
51,0.9476748948981217,1.1353501503790684,-0.3911892664011944,0.13874448271008366,0.3010465958501689,-0.2304128262800905,-0.2792431271899283,0.6151973325580921,-0.3196131244507749,-1.4353267350056154,-1.0853736974280286,-1.3142482841916578
52,0.9703879074614017,1.1511267245677606,0.9199445176651228,-0.38598787588695227,0.5823832813288348,-0.12209950530896643,-0.2923691386005824,0.5742424905846163,-0.3196131244507749,-1.4292504657264902,-1.0665046686345017,-1.2854456869006945
53,0.9779589116491623,1.1542820394054987,-0.4422724008453366,-0.3298844161627409,0.6040245648271938,0.16185703885857505,-0.15782752164137767,0.2670811757835479,-0.38053385811680634,-1.4231741964473648,-1.0632292702119976,-1.350829725856457
54,1.0990949786533237,1.267873373564079,-0.45504318445637215,-1.0427283750115446,0.3968865656286155,-0.3416535343044882,-0.09876047029343425,0.17151987784543762,-0.5632960591149015,-1.4170979271682393,-1.0606215693812397,-1.2788198247006861
55,1.1899470289064455,1.3530668741830147,-0.14003052205082847,-0.29358217751766297,0.34742077477522376,0.10623668484637619,0.009529123844462204,-0.10151240197773446,-0.4820684142268592,-1.4130470809821558,-1.050143448906038,-1.3404171544352026
56,1.3262251042861282,1.466658208341595,-1.014829199406764,0.4555640199762186,0.32268787934852783,0.3638467455344551,0.09156669516105041,-0.17659627892910668,-0.542989147892891,-1.4069708117030304,-1.0464316811912902,-1.3667445719456046
57,1.3489381168494081,1.466658208341595,0.7688235782678686,-0.06586813510762846,1.0863160256477637,0.47801484061212635,0.055470163781751784,-0.06738336699983793,-0.5023753254488698,-1.398869119330863,-1.041647391360666,-1.3608649523440353
58,1.41707715453925,1.504521986394455,-0.02509346955150845,-0.24077892130664044,0.34432916284688675,-0.1894294075342598,0.09156669516105041,-0.06738336699983793,-0.6445237040029436,-1.3927928500517377,-1.0378830490323951,-1.3659981610668475
59,1.5987812550454925,1.6528217837681574,-1.3617688208398964,0.9670955645204988,0.6287574602538896,0.18234874823149044,0.17360426647763863,-0.05373175300867932,-0.7257513488909859,-1.3846911576795704,-1.0744066330470594,-1.4050094798382478
60,1.697204309486374,1.7096174508474475,-0.3762900188549862,0.13214407568370584,1.0461250705793828,0.22040477992404753,0.17360426647763863,0.0008747029559551301,-0.7866720825570176,-1.378614888400445,-1.0607898081445144,-1.4698083627822023
61,1.7350593304251754,1.7190833953606623,0.5240502257230204,0.24105079161893972,1.012117339367676,-0.23626760038663774,0.19985628929894686,-0.060557560004258625,-0.7460582601129965,-1.3705131960282777,-1.012053141408378,-1.3979769747988424
62,1.5987812550454925,1.592870801851129,1.5946675851148346,-1.3199454701194124,0.07226731315323186,-0.08989824772295658,0.15719675221432103,0.10326180788964458,-0.7257513488909859,-1.3603860805630688,-0.9610189640612714,-1.4021489905273878
63,1.4322191629147698,1.4445710044774265,0.29204765678920785,-0.3166836021099853,1.3460114276280706,-0.13966382762860818,0.25564183779422683,-0.019602718030782788,-0.6445237040029436,-1.348233542004818,-0.9481013815185868,-1.3046494398071566
64,1.4549321754780504,1.4698135231793334,-0.4422724008453366,0.04633878434079431,0.4494439684103443,0.25553342456333106,0.373775940490114,-0.20389950691142392,-0.5632960591149015,-1.338106426539609,-0.9311618410413668,-1.3019669880500837
65,1.5003582006046108,1.5234538754208853,1.0050830750720265,-0.5080954058749418,0.013526686514829094,0.12380100716601795,0.27861235776287163,0.10326180788964458,-0.8069789937790282,-1.3279793110744,-0.9334751240363935,-1.3548580261624874
66,1.2807990791595671,1.3215137258056309,0.7156119798885537,-0.3298844161627409,1.50059202404492,0.12672839421929158,0.547695591681281,-0.6202737336417612,-0.6648306152249541,-1.3198776187022327,-0.9223135335853885,-1.21712331236035
67,1.3035120917228478,1.356222189020753,-0.3869323385308492,0.4720650375421632,-0.19670292461208605,0.9288324468162644,0.6264516601452055,-0.7704414875445059,-0.7866720825570176,-1.307725080143982,-0.9158258262766085,-1.2880400837139554
68,1.4397901671025297,1.548696394122792,-2.617562542591726,0.31695547242228456,-3.121367808818876,-0.6636661101645869,0.9414759340009045,-1.275551205217374,-0.8475928162230493,-1.2955725415857313,-0.8949799920146039,-1.2717730097882238
69,1.689633305298614,1.8642278778966266,0.4942517306306041,-0.8480163677333992,0.8637199668075006,2.5359679390634837,1.0267950081701562,-1.41206734512896,-0.6445237040029436,-1.2874708492135638,-0.874391773358864,-1.3564622635980643
70,1.6442072801720535,1.8894703965985333,0.1047428304940197,-0.8447161642202101,0.3350543270618758,-0.24504976154645863,1.0924250652234264,-1.4461963801068565,-0.6851375264469647,-1.2793691568413965,-0.8603701239321891,-1.3662842184623323
71,1.5306422173556513,1.8452959888701963,0.8177782487768382,0.584271956990586,1.0553999063643937,1.467471664618611,1.1252400937500617,-1.4598479940980151,-0.4820684142268592,-1.267216618283146,-0.8756009894699006,-1.2812279301632294
72,1.6214942676087731,2.009372360432591,-0.8402951567226115,0.2344503845925619,0.07535892508156884,0.23504171519041564,1.1678996308346878,-1.5144544500626496,-0.6039098815589227,-1.2530386566318532,-0.8619841645673555,-1.3701351140291864
73,1.5760682424822126,2.034614879134497,1.126405519376864,-0.38268767237376344,0.9317354292309143,0.26724297277642545,1.1646181279820242,-1.4734996080891736,-0.46176150300484864,-1.2388606949805605,-0.8537299502441912,-1.2770603844436188
74,1.5382132215434114,2.0219936197835437,-0.09533277941220401,0.21464916351342853,0.6102077886838677,-0.25090453565300586,1.2039961622139863,-1.528106064053808,-0.33992003567278545,-1.2246827333292682,-0.8859003562591231,-1.3057102305658728
75,1.6669202927353335,2.1923806210214143,-0.5529525254743114,0.2938540478299623,-0.00502298505519283,0.21162261876422664,1.2204036764773043,-1.500802836071491,-0.2993062132287643,-1.2084793485849334,-0.8621734331760394,-1.2810135571603507
76,1.6214942676087731,2.1797593616704614,0.7368966192402797,0.31695547242228456,0.29486337199349494,0.2057678446576794,1.0071059910541749,-1.2618995912262154,-0.05562327856463742,-1.192275963840599,-0.8621418884079255,-1.284453804413166
77,1.6214942676087731,2.20184656553463,0.09197204688298413,0.4720650375421632,0.3319627151335388,0.0330520085145356,1.0792990538127727,-1.405241538133381,-0.05562327856463742,-1.1760725790962647,-0.8663951746419637,-1.2747658621499443
78,1.4927871964168509,2.075633972025096,1.0944785603492755,-0.6632049709948205,0.5700168336154868,0.08867236252673447,1.2729077221199208,-1.773835115894663,0.005297455101394298,-1.161894617444972,-0.8840497298631014,-1.1842509976517173
79,1.485216192229091,2.0914105462137877,-0.25709603848532103,-0.43879113209797477,-0.14723713375869424,-0.6051183690991143,1.417293847637116,-1.910351255806249,-0.035316367342626845,-1.1477166557936795,-0.8843283753147753,-1.2690187668258877
80,1.6744912969230943,2.2807294364780883,-1.8066177832909682,-0.7556106693641097,-1.1056368315431604,-0.7134316900702384,2.021090372527205,-2.633886797337655,0.30990112343155246,-1.1315132710493452,-0.8655382084415332,-1.211222152878035
81,1.7350593304251754,2.340680418395117,1.0263677144237524,-1.2242395682369343,0.8235290117391197,0.2526060375100574,1.965304824031925,-2.2584674125807935,0.22867347854351014,-1.1153098863050108,-0.8699019013639707,-1.2653054409230964
82,1.613923263421013,2.189225306183676,0.29843304859472564,-0.8348155536806435,1.225438562422928,-0.7075769159636912,2.132661469517765,-2.7362739022713445,0.4114356795416053,-1.0970810784676344,-0.8678882936660265,-1.2508615008510846
83,1.5382132215434114,2.1103424352402174,1.09022163247893,0.43576279889708514,0.4370775206969964,-1.1437575869014611,1.9882753440005698,-2.115125465673628,0.4317425907636159,-1.0748014244441746,-0.8536773756306676,-1.1740188529617022
84,1.42464815872701,1.9872851565684224,-0.34223459589222477,0.05953959839354994,-0.6357118184359384,-1.60335735426542,2.8775626170723863,-2.900093270165247,0.14744583365546785,-1.0545471935137567,-0.8525102192104496,-1.182430826337733
85,1.8410533890538168,2.4479611228782208,-2.828280472173813,-0.4750933707430527,-2.116593932109355,2.310559135961415,2.7856805371978073,-2.517848078412807,0.7566531703157846,-1.032267539490297,-0.8641397237218126,-1.2547751307160104
86,1.9470474476824584,2.4889802157688194,0.7624381864623508,0.21464916351342853,0.26085564078178813,0.2584608116166046,1.5813689902702923,-0.7431382595621886,2.096909310968481,-1.0160641547459623,-0.9179393257402467,-1.2721418752076565
87,1.7880563597394958,2.2523316029384435,1.0370100340996153,-0.016365082409794878,0.5947497290421827,0.6946414825543745,0.6822372086404858,0.4582037716597682,2.157830044634513,-0.9998607700016279,-0.9836943948738881,-1.2268605023121781
88,1.568497238294452,1.9557320081910383,0.5687479683616449,-0.3925882829133301,0.4494439684103443,0.4926517758784945,0.7511487685464199,-0.060557560004258625,2.05629548852446,-0.9836573852572935,-1.0169530953887533,-1.1647920682996824
89,1.42464815872701,1.7506365437380464,1.2988110981258443,-2.2572032678650618,1.216163726637917,0.7034236437141953,0.833186339863008,0.06230696591616874,0.9394153713138798,-0.9816319621642519,-1.0355171914238448,-1.0958211968341796
90,1.3413671126616482,1.6086473760398203,0.3005615125298982,-1.0031259328532776,1.1512398761428404,-0.4324025329559706,1.3976048305211346,-0.5997963126550233,0.7972669927598057,-0.9694794236060009,-1.027336581559613,-1.089016323674471
91,1.2807990791595671,1.4919007270435019,0.3835716060016293,-1.653266024951492,0.2361227453550922,-0.5641349503532835,1.8504522241887018,-1.2687253982217948,1.1424844835339851,-0.9553014619547082,-0.9846565103013655,-1.06463953402375
92,1.1975180330942061,1.4035519115868278,0.14305518132712636,-1.062529596090678,0.7091393703906512,-0.7280686253366064,2.414870714846829,-2.2516416055852138,1.6298503528622383,-0.9390980772103739,-0.9515660485497749,-0.9897091339894718
93,1.0688109619022832,1.2741840032395562,1.9586349180293479,-2.8908423423973315,-1.1025452196148233,-3.026067462156401,2.8841256227777134,-2.756751323258082,1.1221775723119745,-0.9208692693729978,-0.9076136716442624,-1.0716262920082356
